"Time","Wager","Win","Balance"
"2019-05-31 00:07:47.859385",0.0,0.0,1000.0
"2019-05-31 00:07:48.000118",50.0,0.0,950.0
"2019-05-31 00:07:50.222290",50.0,0.0,900.0
"2019-05-31 00:07:52.911818",50.0,50.0,900.0
"2019-05-31 00:07:55.605037",50.0,25.0,875.0
"2019-05-31 00:07:58.296756",50.0,0.0,825.0
"2019-05-31 00:08:01.000690",50.0,20.0,795.0
"2019-05-31 00:08:03.688096",50.0,0.0,745.0
"2019-05-31 00:08:06.385416",50.0,0.0,695.0
"2019-05-31 00:08:09.065306",50.0,0.0,645.0
"2019-05-31 00:08:11.744531",50.0,100.0,695.0
"2019-05-31 00:08:14.426243",50.0,0.0,645.0
"2019-05-31 00:08:17.116357",50.0,0.0,595.0
"2019-05-31 00:08:19.798508",50.0,0.0,545.0
"2019-05-31 00:08:22.486248",50.0,0.0,495.0
"2019-05-31 00:08:25.172553",50.0,0.0,445.0
"2019-05-31 00:08:27.862951",50.0,0.0,395.0
"2019-05-31 00:08:30.563277",50.0,0.0,345.0
"2019-05-31 00:08:33.244011",50.0,200.0,495.0
"2019-05-31 00:08:35.935239",50.0,20.0,465.0
"2019-05-31 00:08:38.628071",50.0,0.0,415.0
"2019-05-31 00:08:41.304765",50.0,5100.0,5465.0
"2019-05-31 00:08:48.497572",50.0,0.0,5415.0
"2019-05-31 00:08:51.184046",50.0,0.0,5365.0
"2019-05-31 00:08:53.863192",50.0,0.0,5315.0
"2019-05-31 00:08:56.538454",50.0,45.0,5310.0
"2019-05-31 00:08:59.227731",50.0,0.0,5260.0
"2019-05-31 00:09:01.903779",50.0,0.0,5210.0
"2019-05-31 00:09:04.572008",50.0,20.0,5180.0
"2019-05-31 00:09:07.249239",50.0,10.0,5140.0
