"Time","Wager","Win","Balance"
"2019-06-03 20:21:51.985692",50.0,0.0,440.0
"2019-06-03 20:21:54.719129",50.0,500.0,890.0
"2019-06-03 20:22:32.907335",50.0,0.0,840.0
"2019-06-03 20:22:35.625515",50.0,0.0,790.0
"2019-06-03 20:22:38.354774",50.0,30.0,770.0
"2019-06-03 20:22:41.084718",50.0,540.0,1260.0
"2019-06-03 20:22:44.359682",50.0,0.0,1210.0
"2019-06-03 20:22:47.077375",50.0,0.0,1160.0
"2019-06-03 20:22:49.801335",50.0,40.0,1150.0
"2019-06-03 20:22:52.532579",50.0,275.0,1375.0
"2019-06-03 20:22:55.253898",50.0,0.0,1325.0
"2019-06-03 20:22:57.973406",50.0,0.0,1275.0
"2019-06-03 20:23:00.687511",50.0,100.0,1325.0
"2019-06-03 20:23:03.408798",50.0,200.0,1475.0
"2019-06-03 20:23:06.129109",50.0,0.0,1425.0
"2019-06-03 20:23:08.847924",50.0,0.0,1375.0
"2019-06-03 20:23:11.573507",50.0,0.0,1325.0
"2019-06-03 20:23:14.299527",50.0,0.0,1275.0
"2019-06-03 20:23:17.017849",50.0,15.0,1240.0
"2019-06-03 20:23:19.736270",50.0,0.0,1190.0
"2019-06-03 20:23:22.453650",50.0,0.0,1140.0
"2019-06-03 20:23:25.205115",50.0,0.0,1090.0
"2019-06-03 20:23:27.925308",50.0,0.0,1040.0
"2019-06-03 20:23:30.646764",50.0,10.0,1000.0
"2019-06-03 20:23:33.374258",50.0,25.0,975.0
"2019-06-03 20:23:36.089817",50.0,30.0,955.0
"2019-06-03 20:23:38.811750",50.0,0.0,905.0
"2019-06-03 20:23:41.537655",50.0,0.0,855.0
"2019-06-03 20:23:44.255868",50.0,60.0,865.0
"2019-06-03 20:23:46.974993",50.0,0.0,815.0
"2019-06-03 20:23:49.696340",50.0,0.0,765.0
"2019-06-03 20:23:52.414674",50.0,0.0,715.0
"2019-06-03 20:23:55.145429",50.0,0.0,665.0
"2019-06-03 20:23:57.870663",50.0,80.0,695.0
"2019-06-03 20:24:00.593153",50.0,0.0,645.0
"2019-06-03 20:24:03.326110",50.0,0.0,595.0
"2019-06-03 20:24:06.044133",50.0,0.0,545.0
"2019-06-03 20:24:08.760271",50.0,50.0,545.0
"2019-06-03 20:24:11.497212",50.0,0.0,495.0
"2019-06-03 20:24:14.230142",50.0,0.0,445.0
"2019-06-03 20:24:16.938124",50.0,60.0,455.0
"2019-06-03 20:24:19.661056",50.0,60.0,465.0
"2019-06-03 20:24:22.381466",50.0,0.0,415.0
"2019-06-03 20:24:25.110666",50.0,0.0,365.0
"2019-06-03 20:24:27.847102",50.0,460.0,775.0
"2019-06-03 20:24:30.564772",50.0,0.0,725.0
"2019-06-03 20:24:33.284621",50.0,0.0,675.0
"2019-06-03 20:24:36.014541",50.0,0.0,625.0
"2019-06-03 20:24:38.731611",50.0,0.0,575.0
"2019-06-03 20:24:41.447095",50.0,240.0,765.0
"2019-06-03 20:24:44.167010",50.0,0.0,715.0
"2019-06-03 20:24:46.895813",50.0,0.0,665.0
"2019-06-03 20:24:49.610232",50.0,0.0,615.0
"2019-06-03 20:24:52.331092",50.0,0.0,565.0
"2019-06-03 20:24:55.043525",50.0,0.0,515.0
"2019-06-03 20:24:57.765999",50.0,0.0,465.0
"2019-06-03 20:25:00.484177",50.0,0.0,415.0
"2019-06-03 20:25:03.199938",50.0,0.0,365.0
"2019-06-03 20:25:05.917161",50.0,90.0,405.0
"2019-06-03 20:25:08.628765",50.0,0.0,355.0
"2019-06-03 20:25:11.346026",50.0,15.0,320.0
"2019-06-03 20:25:14.069334",50.0,0.0,270.0
"2019-06-03 20:25:17.852975",50.0,0.0,220.0
"2019-06-03 20:25:20.558510",50.0,20.0,190.0
"2019-06-03 20:25:23.277606",50.0,120.0,260.0
"2019-06-03 20:25:25.999484",50.0,0.0,210.0
"2019-06-03 20:25:28.723380",50.0,15.0,175.0
"2019-06-03 20:25:31.456925",50.0,25.0,150.0
"2019-06-03 20:25:34.184906",50.0,50.0,150.0
"2019-06-03 20:25:36.906206",50.0,720.0,820.0
"2019-06-03 20:25:40.197323",50.0,5200.0,5970.0
"2019-06-03 20:25:43.471051",50.0,0.0,5920.0
"2019-06-03 20:25:46.188256",50.0,50.0,5920.0
"2019-06-03 20:25:48.907928",50.0,0.0,5870.0
"2019-06-03 20:25:51.631289",50.0,0.0,5820.0
"2019-06-03 20:25:54.351793",50.0,0.0,5770.0
"2019-06-03 20:25:57.069313",50.0,0.0,5720.0
"2019-06-03 20:25:59.794468",50.0,0.0,5670.0
"2019-06-03 20:26:02.517157",50.0,0.0,5620.0
"2019-06-03 20:26:05.239471",50.0,20.0,5590.0
"2019-06-03 20:26:07.961183",50.0,0.0,5540.0
"2019-06-03 20:26:10.685660",50.0,0.0,5490.0
"2019-06-03 20:26:13.409312",50.0,100.0,5540.0
"2019-06-03 20:26:16.130595",50.0,0.0,5490.0
"2019-06-03 20:26:18.856395",50.0,15.0,5455.0
"2019-06-03 20:26:21.573258",50.0,0.0,5405.0
"2019-06-03 20:26:24.294213",50.0,0.0,5355.0
"2019-06-03 20:26:27.011362",50.0,20.0,5325.0
"2019-06-03 20:26:29.732854",50.0,0.0,5275.0
"2019-06-03 20:26:32.461486",50.0,0.0,5225.0
"2019-06-03 20:26:35.183757",50.0,0.0,5175.0
"2019-06-03 20:26:37.907834",50.0,0.0,5125.0
"2019-06-03 20:26:40.628627",50.0,0.0,5075.0
"2019-06-03 20:26:43.345560",50.0,0.0,5025.0
"2019-06-03 20:26:46.067810",50.0,0.0,4975.0
"2019-06-03 20:26:48.788350",50.0,0.0,4925.0
"2019-06-03 20:26:51.514469",50.0,0.0,4875.0
"2019-06-03 20:26:54.230904",50.0,5.0,4830.0
"2019-06-03 20:26:56.948123",50.0,150.0,4930.0
"2019-06-03 20:26:59.663769",50.0,0.0,4880.0
"2019-06-03 20:27:02.395751",50.0,0.0,4830.0
"2019-06-03 20:27:05.115213",50.0,0.0,4780.0
"2019-06-03 20:27:07.825198",50.0,25.0,4755.0
"2019-06-03 20:27:10.550973",50.0,0.0,4705.0
"2019-06-03 20:27:13.262093",50.0,35.0,4690.0
"2019-06-03 20:27:15.983625",50.0,0.0,4640.0
"2019-06-03 20:27:18.711274",50.0,0.0,4590.0
"2019-06-03 20:27:21.433537",50.0,0.0,4540.0
"2019-06-03 20:27:24.157381",50.0,0.0,4490.0
"2019-06-03 20:27:26.886696",50.0,150.0,4590.0
"2019-06-03 20:27:29.619781",50.0,0.0,4540.0
"2019-06-03 20:27:32.347421",50.0,0.0,4490.0
"2019-06-03 20:27:35.065190",50.0,0.0,4440.0
"2019-06-03 20:27:37.785754",50.0,0.0,4390.0
"2019-06-03 20:27:40.508311",50.0,0.0,4340.0
"2019-06-03 20:27:43.236457",50.0,400.0,4690.0
"2019-06-03 20:27:46.490276",50.0,0.0,4640.0
"2019-06-03 20:27:49.221787",50.0,40.0,4630.0
"2019-06-03 20:27:51.959355",50.0,0.0,4580.0
"2019-06-03 20:27:54.685970",50.0,0.0,4530.0
"2019-06-03 20:27:57.409072",50.0,0.0,4480.0
"2019-06-03 20:28:01.201715",50.0,100.0,4530.0
"2019-06-03 20:28:04.986326",50.0,0.0,4480.0
"2019-06-03 20:28:11.436768",50.0,40.0,4470.0
"2019-06-03 20:28:17.896682",50.0,50.0,4470.0
"2019-06-03 20:28:26.564958",50.0,25.0,4445.0
"2019-06-03 20:28:29.311412",50.0,0.0,4395.0
"2019-06-03 20:28:32.065164",50.0,75.0,4420.0
"2019-06-03 20:28:34.806408",50.0,0.0,4370.0
"2019-06-03 20:28:37.560720",50.0,0.0,4320.0
"2019-06-03 20:28:41.917184",50.0,0.0,4270.0
"2019-06-03 20:28:46.266207",50.0,0.0,4220.0
"2019-06-03 20:28:48.998657",50.0,45.0,4215.0
"2019-06-03 20:28:51.755403",50.0,0.0,4165.0
"2019-06-03 20:28:54.510839",50.0,10.0,4125.0
"2019-06-03 20:28:57.252345",50.0,0.0,4075.0
"2019-06-03 20:28:59.988375",50.0,20.0,4045.0
"2019-06-03 20:29:02.729532",50.0,0.0,3995.0
"2019-06-03 20:29:05.468735",50.0,100.0,4045.0
"2019-06-03 20:29:08.220370",50.0,0.0,3995.0
"2019-06-03 20:29:10.969058",50.0,0.0,3945.0
"2019-06-03 20:29:13.715464",50.0,0.0,3895.0
"2019-06-03 20:29:16.468041",50.0,15.0,3860.0
"2019-06-03 20:29:19.221815",50.0,50.0,3860.0
"2019-06-03 20:29:21.962056",50.0,0.0,3810.0
"2019-06-03 20:29:24.712233",50.0,0.0,3760.0
"2019-06-03 20:29:27.454344",50.0,0.0,3710.0
"2019-06-03 20:29:30.195660",50.0,20.0,3680.0
"2019-06-03 20:29:32.947239",50.0,0.0,3630.0
"2019-06-03 20:29:35.691558",50.0,10.0,3590.0
"2019-06-03 20:29:38.426102",50.0,10.0,3550.0
"2019-06-03 20:29:41.170763",50.0,45.0,3545.0
"2019-06-03 20:29:43.911693",50.0,0.0,3495.0
"2019-06-03 20:29:46.657600",50.0,100.0,3545.0
"2019-06-03 20:29:49.405823",50.0,0.0,3495.0
"2019-06-03 20:29:52.155980",50.0,0.0,3445.0
"2019-06-03 20:29:54.907789",50.0,0.0,3395.0
"2019-06-03 20:29:57.648366",50.0,0.0,3345.0
"2019-06-03 20:30:00.392835",50.0,0.0,3295.0
"2019-06-03 20:30:03.130445",50.0,25.0,3270.0
"2019-06-03 20:30:05.871313",50.0,0.0,3220.0
"2019-06-03 20:30:08.619597",50.0,0.0,3170.0
"2019-06-03 20:30:11.375889",50.0,0.0,3120.0
"2019-06-03 20:30:14.125376",50.0,10.0,3080.0
"2019-06-03 20:30:20.093076",50.0,0.0,3030.0
"2019-06-03 20:30:23.373800",50.0,20.0,3000.0
"2019-06-03 20:30:26.108429",50.0,30.0,2980.0
"2019-06-03 20:30:28.860028",50.0,0.0,2930.0
"2019-06-03 20:30:31.595961",50.0,5.0,2885.0
"2019-06-03 20:30:34.349711",50.0,0.0,2835.0
"2019-06-03 20:30:37.077749",50.0,285.0,3070.0
"2019-06-03 20:30:39.831019",50.0,0.0,3020.0
"2019-06-03 20:30:42.580389",50.0,0.0,2970.0
"2019-06-03 20:30:45.331864",50.0,0.0,2920.0
"2019-06-03 20:30:48.068761",50.0,0.0,2870.0
"2019-06-03 20:30:50.822708",50.0,10.0,2830.0
"2019-06-03 20:30:53.569730",50.0,0.0,2780.0
"2019-06-03 20:30:56.308617",50.0,0.0,2730.0
"2019-06-03 20:30:59.058956",50.0,0.0,2680.0
"2019-06-03 20:31:01.796129",50.0,10.0,2640.0
"2019-06-03 20:31:04.533360",50.0,120.0,2710.0
"2019-06-03 20:31:07.276834",50.0,0.0,2660.0
"2019-06-03 20:31:10.019296",50.0,80.0,2690.0
"2019-06-03 20:31:12.755512",50.0,20.0,2660.0
"2019-06-03 20:31:15.500852",50.0,0.0,2610.0
"2019-06-03 20:31:18.234634",50.0,0.0,2560.0
"2019-06-03 20:31:20.964200",50.0,0.0,2510.0
"2019-06-03 20:31:23.693422",50.0,100.0,2560.0
"2019-06-03 20:31:26.423151",50.0,0.0,2510.0
"2019-06-03 20:31:29.157319",50.0,0.0,2460.0
"2019-06-03 20:31:31.895036",50.0,0.0,2410.0
"2019-06-03 20:31:37.858367",50.0,0.0,2360.0
"2019-06-03 20:31:40.600764",50.0,35.0,2345.0
"2019-06-03 20:31:43.338632",50.0,0.0,2295.0
"2019-06-03 20:31:46.090419",50.0,25.0,2270.0
"2019-06-03 20:31:48.845757",50.0,0.0,2220.0
"2019-06-03 20:31:51.588506",50.0,0.0,2170.0
"2019-06-03 20:31:54.340701",50.0,10.0,2130.0
"2019-06-03 20:31:57.092125",50.0,0.0,2080.0
"2019-06-03 20:31:59.836882",50.0,0.0,2030.0
"2019-06-03 20:32:02.585209",50.0,0.0,1980.0
"2019-06-03 20:32:05.323261",50.0,20.0,1950.0
"2019-06-03 20:32:08.061720",50.0,0.0,1900.0
"2019-06-03 20:32:10.794543",50.0,0.0,1850.0
"2019-06-03 20:32:13.540923",50.0,0.0,1800.0
"2019-06-03 20:32:16.283602",50.0,30.0,1780.0
"2019-06-03 20:32:19.033367",50.0,5.0,1735.0
"2019-06-03 20:32:21.788686",50.0,400.0,2085.0
"2019-06-03 20:32:24.538564",50.0,0.0,2035.0
"2019-06-03 20:32:27.285590",50.0,20.0,2005.0
"2019-06-03 20:32:30.028291",50.0,0.0,1955.0
"2019-06-03 20:32:32.775775",50.0,0.0,1905.0
"2019-06-03 20:32:35.521732",50.0,1200.0,3055.0
"2019-06-03 20:32:38.845872",50.0,0.0,3005.0
"2019-06-03 20:32:41.592709",50.0,60.0,3015.0
"2019-06-03 20:32:44.343868",50.0,0.0,2965.0
"2019-06-03 20:32:47.087445",50.0,0.0,2915.0
"2019-06-03 20:32:49.849035",50.0,0.0,2865.0
"2019-06-03 20:32:52.584698",50.0,5.0,2820.0
"2019-06-03 20:32:55.327276",50.0,5.0,2775.0
"2019-06-03 20:32:58.065286",50.0,0.0,2725.0
"2019-06-03 20:33:00.813895",50.0,0.0,2675.0
"2019-06-03 20:33:03.562031",50.0,0.0,2625.0
"2019-06-03 20:33:06.304624",50.0,0.0,2575.0
"2019-06-03 20:33:09.044102",50.0,0.0,2525.0
"2019-06-03 20:33:11.783851",50.0,50.0,2525.0
"2019-06-03 20:33:14.519782",50.0,0.0,2475.0
"2019-06-03 20:33:17.269440",50.0,25.0,2450.0
"2019-06-03 20:33:20.013777",50.0,0.0,2400.0
"2019-06-03 20:33:22.760495",50.0,0.0,2350.0
"2019-06-03 20:33:25.512221",50.0,0.0,2300.0
"2019-06-03 20:33:28.265246",50.0,15.0,2265.0
"2019-06-03 20:33:31.023365",50.0,0.0,2215.0
"2019-06-03 20:33:33.771888",50.0,40.0,2205.0
"2019-06-03 20:33:36.517958",50.0,50.0,2205.0
"2019-06-03 20:33:39.265572",50.0,10.0,2165.0
"2019-06-03 20:33:41.998069",50.0,0.0,2115.0
"2019-06-03 20:33:44.730328",50.0,0.0,2065.0
"2019-06-03 20:33:48.020456",50.0,30.0,2045.0
"2019-06-03 20:33:50.761770",50.0,0.0,1995.0
"2019-06-03 20:33:53.511248",50.0,10.0,1955.0
"2019-06-03 20:33:56.244590",50.0,100.0,2005.0
"2019-06-03 20:33:58.994412",50.0,0.0,1955.0
"2019-06-03 20:34:01.731664",50.0,30.0,1935.0
"2019-06-03 20:34:04.482842",50.0,0.0,1885.0
"2019-06-03 20:34:07.225348",50.0,20.0,1855.0
"2019-06-03 20:34:09.964828",50.0,30.0,1835.0
"2019-06-03 20:34:12.718372",50.0,0.0,1785.0
"2019-06-03 20:34:15.464536",50.0,0.0,1735.0
"2019-06-03 20:34:18.219453",50.0,100.0,1785.0
"2019-06-03 20:34:20.972446",50.0,80.0,1815.0
"2019-06-03 20:34:23.723104",50.0,0.0,1765.0
"2019-06-03 20:34:26.460238",50.0,20.0,1735.0
"2019-06-03 20:34:29.208269",50.0,30.0,1715.0
"2019-06-03 20:34:31.949888",50.0,0.0,1665.0
"2019-06-03 20:34:34.693895",50.0,0.0,1615.0
"2019-06-03 20:34:37.431288",50.0,0.0,1565.0
"2019-06-03 20:34:40.176338",50.0,80.0,1595.0
"2019-06-03 20:34:42.916866",50.0,0.0,1545.0
"2019-06-03 20:34:46.197248",50.0,20.0,1515.0
"2019-06-03 20:34:48.942749",50.0,25.0,1490.0
"2019-06-03 20:34:51.681974",50.0,0.0,1440.0
"2019-06-03 20:34:54.421000",50.0,0.0,1390.0
"2019-06-03 20:34:57.166384",50.0,0.0,1340.0
"2019-06-03 20:34:59.907529",50.0,0.0,1290.0
"2019-06-03 20:35:02.653610",50.0,60.0,1300.0
"2019-06-03 20:35:05.403997",50.0,0.0,1250.0
"2019-06-03 20:35:08.136003",50.0,0.0,1200.0
"2019-06-03 20:35:10.872283",50.0,5.0,1155.0
"2019-06-03 20:35:13.620152",50.0,75.0,1180.0
"2019-06-03 20:35:16.368483",50.0,0.0,1130.0
"2019-06-03 20:35:19.098351",50.0,0.0,1080.0
"2019-06-03 20:35:21.839092",50.0,0.0,1030.0
"2019-06-03 20:35:24.574420",50.0,225.0,1205.0
"2019-06-03 20:35:27.323768",50.0,10.0,1165.0
"2019-06-03 20:35:30.069528",50.0,0.0,1115.0
"2019-06-03 20:35:32.806761",50.0,0.0,1065.0
"2019-06-03 20:35:35.550041",50.0,30.0,1045.0
"2019-06-03 20:35:38.290554",50.0,0.0,995.0
"2019-06-03 20:35:41.023150",50.0,0.0,945.0
"2019-06-03 20:35:43.764726",50.0,15.0,910.0
"2019-06-03 20:35:46.513165",50.0,0.0,860.0
"2019-06-03 20:35:49.255234",50.0,0.0,810.0
"2019-06-03 20:35:52.012810",50.0,0.0,760.0
"2019-06-03 20:35:54.758512",50.0,0.0,710.0
"2019-06-03 20:35:57.487461",50.0,150.0,810.0
"2019-06-03 20:36:00.235517",50.0,60.0,820.0
"2019-06-03 20:36:02.989349",50.0,0.0,770.0
"2019-06-03 20:36:05.737498",50.0,125.0,845.0
"2019-06-03 20:36:09.567431",50.0,20.0,815.0
"2019-06-03 20:36:12.311674",50.0,40.0,805.0
"2019-06-03 20:36:15.059846",50.0,0.0,755.0
"2019-06-03 20:36:17.800289",50.0,15.0,720.0
"2019-06-03 20:36:20.545157",50.0,0.0,670.0
"2019-06-03 20:36:23.286794",50.0,25.0,645.0
"2019-06-03 20:36:26.038231",50.0,90.0,685.0
"2019-06-03 20:36:28.792082",50.0,0.0,635.0
"2019-06-03 20:36:31.541984",50.0,0.0,585.0
"2019-06-03 20:36:34.273816",50.0,400.0,935.0
"2019-06-03 20:36:37.016340",50.0,15.0,900.0
"2019-06-03 20:36:39.758547",50.0,0.0,850.0
"2019-06-03 20:36:42.498096",50.0,0.0,800.0
"2019-06-03 20:36:45.242424",50.0,0.0,750.0
"2019-06-03 20:36:47.971227",50.0,0.0,700.0
"2019-06-03 20:36:50.709305",50.0,0.0,650.0
"2019-06-03 20:36:53.459038",50.0,375.0,975.0
"2019-06-03 20:36:56.213287",50.0,0.0,925.0
"2019-06-03 20:36:58.945012",50.0,30.0,905.0
"2019-06-03 20:37:01.690765",50.0,100.0,955.0
"2019-06-03 20:37:04.440561",50.0,0.0,905.0
"2019-06-03 20:37:07.190007",50.0,0.0,855.0
"2019-06-03 20:37:09.942476",50.0,0.0,805.0
"2019-06-03 20:37:12.681611",50.0,4560.0,5315.0
"2019-06-03 20:37:15.997365",50.0,45.0,5310.0
"2019-06-03 20:37:18.737490",50.0,0.0,5260.0
"2019-06-03 20:37:21.479837",50.0,0.0,5210.0
"2019-06-03 20:37:24.230547",50.0,0.0,5160.0
"2019-06-03 20:37:26.981113",50.0,0.0,5110.0
"2019-06-03 20:37:29.723969",50.0,0.0,5060.0
"2019-06-03 20:37:32.481153",50.0,0.0,5010.0
"2019-06-03 20:37:35.225273",50.0,0.0,4960.0
"2019-06-03 20:37:37.965269",50.0,70.0,4980.0
"2019-06-03 20:37:40.712467",50.0,100.0,5030.0
"2019-06-03 20:37:43.463566",50.0,30.0,5010.0
"2019-06-03 20:37:46.207980",50.0,10.0,4970.0
"2019-06-03 20:37:48.953728",50.0,25.0,4945.0
"2019-06-03 20:37:51.700373",50.0,15.0,4910.0
"2019-06-03 20:37:54.440167",50.0,10.0,4870.0
"2019-06-03 20:37:57.190195",50.0,0.0,4820.0
"2019-06-03 20:38:01.005121",50.0,0.0,4770.0
"2019-06-03 20:38:03.742006",50.0,100.0,4820.0
"2019-06-03 20:38:06.494089",50.0,0.0,4770.0
"2019-06-03 20:38:09.240464",50.0,60.0,4780.0
"2019-06-03 20:38:11.991865",50.0,70.0,4800.0
"2019-06-03 20:38:14.735379",50.0,0.0,4750.0
"2019-06-03 20:38:17.483845",50.0,5.0,4705.0
"2019-06-03 20:38:20.223266",50.0,75.0,4730.0
"2019-06-03 20:38:22.970874",50.0,75.0,4755.0
"2019-06-03 20:38:25.724884",50.0,0.0,4705.0
"2019-06-03 20:38:28.475206",50.0,100.0,4755.0
"2019-06-03 20:38:31.228310",50.0,0.0,4705.0
"2019-06-03 20:38:33.975132",50.0,0.0,4655.0
"2019-06-03 20:38:36.726429",50.0,20.0,4625.0
"2019-06-03 20:38:39.456866",50.0,0.0,4575.0
"2019-06-03 20:38:42.194891",50.0,0.0,4525.0
"2019-06-03 20:38:44.939346",50.0,0.0,4475.0
"2019-06-03 20:38:47.688312",50.0,0.0,4425.0
"2019-06-03 20:38:50.433763",50.0,0.0,4375.0
"2019-06-03 20:38:53.186379",50.0,0.0,4325.0
"2019-06-03 20:38:55.932450",50.0,0.0,4275.0
"2019-06-03 20:38:58.675326",50.0,50.0,4275.0
"2019-06-03 20:39:01.421233",50.0,0.0,4225.0
"2019-06-03 20:39:04.164903",50.0,1200.0,5375.0
"2019-06-03 20:39:07.496039",50.0,0.0,5325.0
"2019-06-03 20:39:10.241270",50.0,0.0,5275.0
"2019-06-03 20:39:12.982661",50.0,30.0,5255.0
"2019-06-03 20:39:15.729301",50.0,0.0,5205.0
"2019-06-03 20:39:18.478937",50.0,0.0,5155.0
"2019-06-03 20:39:21.219887",50.0,0.0,5105.0
"2019-06-03 20:39:23.959388",50.0,100.0,5155.0
"2019-06-03 20:39:26.708992",50.0,0.0,5105.0
"2019-06-03 20:39:29.452407",50.0,0.0,5055.0
"2019-06-03 20:39:32.196659",50.0,10.0,5015.0
"2019-06-03 20:39:34.946251",50.0,5.0,4970.0
"2019-06-03 20:39:37.692278",50.0,50.0,4970.0
"2019-06-03 20:39:40.440188",50.0,5.0,4925.0
"2019-06-03 20:39:43.169291",50.0,0.0,4875.0
"2019-06-03 20:39:46.464236",50.0,1720.0,6545.0
"2019-06-03 20:40:24.915529",50.0,0.0,6495.0
"2019-06-03 20:40:27.657917",50.0,0.0,6445.0
"2019-06-03 20:40:30.396933",50.0,15.0,6410.0
"2019-06-03 20:40:33.140896",50.0,0.0,6360.0
"2019-06-03 20:40:35.874039",50.0,0.0,6310.0
"2019-06-03 20:40:38.610374",50.0,0.0,6260.0
"2019-06-03 20:40:41.334496",50.0,60.0,6270.0
"2019-06-03 20:40:45.146679",50.0,0.0,6220.0
"2019-06-03 20:40:47.894491",50.0,0.0,6170.0
"2019-06-03 20:40:50.639889",50.0,0.0,6120.0
"2019-06-03 20:40:53.389655",50.0,0.0,6070.0
"2019-06-03 20:40:56.128260",50.0,100.0,6120.0
"2019-06-03 20:40:58.873116",50.0,60.0,6130.0
"2019-06-03 20:41:01.615851",50.0,0.0,6080.0
"2019-06-03 20:41:04.362528",50.0,0.0,6030.0
"2019-06-03 20:41:07.111287",50.0,0.0,5980.0
"2019-06-03 20:41:09.853903",50.0,0.0,5930.0
"2019-06-03 20:41:12.609331",50.0,0.0,5880.0
"2019-06-03 20:41:15.346995",50.0,0.0,5830.0
"2019-06-03 20:41:18.093929",50.0,0.0,5780.0
"2019-06-03 20:41:20.840123",50.0,0.0,5730.0
"2019-06-03 20:41:23.582038",50.0,0.0,5680.0
"2019-06-03 20:41:26.325672",50.0,0.0,5630.0
"2019-06-03 20:41:29.061974",50.0,25.0,5605.0
"2019-06-03 20:41:31.813650",50.0,0.0,5555.0
"2019-06-03 20:41:34.559517",50.0,10.0,5515.0
"2019-06-03 20:41:37.305655",50.0,60.0,5525.0
"2019-06-03 20:41:40.048143",50.0,10.0,5485.0
"2019-06-03 20:41:42.793251",50.0,0.0,5435.0
"2019-06-03 20:41:45.545587",50.0,0.0,5385.0
"2019-06-03 20:41:48.287464",50.0,0.0,5335.0
"2019-06-03 20:41:51.030598",50.0,0.0,5285.0
"2019-06-03 20:41:53.763957",50.0,0.0,5235.0
"2019-06-03 20:41:56.500268",50.0,0.0,5185.0
"2019-06-03 20:41:59.245299",50.0,0.0,5135.0
"2019-06-03 20:42:01.985840",50.0,60.0,5145.0
"2019-06-03 20:42:04.725150",50.0,0.0,5095.0
"2019-06-03 20:42:07.469822",50.0,50.0,5095.0
"2019-06-03 20:42:10.209570",50.0,120.0,5165.0
"2019-06-03 20:42:12.949869",50.0,0.0,5115.0
"2019-06-03 20:42:15.700307",50.0,0.0,5065.0
"2019-06-03 20:42:18.434330",50.0,0.0,5015.0
"2019-06-03 20:42:21.168993",50.0,80.0,5045.0
