"Time","Wager","Win","Balance"
"2019-05-30 22:43:03.415676",0.0,0.0,1000.0
"2019-05-30 22:43:03.566708",50.0,0.0,950.0
"2019-05-30 22:43:05.724848",50.0,0.0,900.0
"2019-05-30 22:43:08.378778",50.0,0.0,850.0
"2019-05-30 22:43:11.025142",50.0,0.0,800.0
"2019-05-30 22:43:13.677777",50.0,0.0,750.0
"2019-05-30 22:43:16.317392",50.0,0.0,700.0
"2019-05-30 22:43:18.959888",50.0,100.0,750.0
"2019-05-30 22:43:21.598580",50.0,0.0,700.0
"2019-05-30 22:43:24.245440",50.0,20.0,670.0
"2019-05-30 22:43:26.894610",50.0,120.0,740.0
"2019-05-30 22:43:29.547964",50.0,0.0,690.0
"2019-05-30 22:43:32.194520",50.0,0.0,640.0
"2019-05-30 22:43:34.832943",50.0,0.0,590.0
"2019-05-30 22:43:37.479227",50.0,0.0,540.0
"2019-05-30 22:43:40.132828",50.0,15.0,505.0
"2019-05-30 22:43:42.781030",50.0,0.0,455.0
"2019-05-30 22:43:45.424634",50.0,40.0,445.0
"2019-05-30 22:43:48.070937",50.0,0.0,395.0
"2019-05-30 22:43:50.715233",50.0,0.0,345.0
"2019-05-30 22:43:53.360734",50.0,0.0,295.0
"2019-05-30 22:43:55.997005",50.0,0.0,245.0
"2019-05-30 22:43:58.647365",50.0,0.0,195.0
"2019-05-30 22:44:01.283272",50.0,200.0,345.0
"2019-05-30 22:44:03.931785",50.0,15.0,310.0
"2019-05-30 22:44:06.581028",50.0,30.0,290.0
"2019-05-30 22:44:09.229370",50.0,0.0,240.0
"2019-05-30 22:44:11.868769",50.0,0.0,190.0
"2019-05-30 22:44:14.518806",50.0,0.0,140.0
"2019-05-30 22:44:17.165766",50.0,105.0,195.0
"2019-05-30 22:44:19.825980",50.0,120.0,265.0
"2019-05-30 22:44:22.468889",50.0,0.0,215.0
"2019-05-30 22:44:25.126396",50.0,0.0,165.0
"2019-05-30 22:44:27.765620",50.0,0.0,115.0
"2019-05-30 22:44:30.405139",50.0,0.0,65.0
"2019-05-30 22:44:33.048825",50.0,35.0,50.0
