"Time","Wager","Win","Balance"
"2019-05-30 22:49:03.353999",0.0,0.0,1000.0
"2019-05-30 22:49:03.496044",50.0,0.0,950.0
"2019-05-30 22:49:06.174256",50.0,10.0,910.0
"2019-05-30 22:49:08.823694",50.0,0.0,860.0
"2019-05-30 22:49:11.464988",50.0,0.0,810.0
"2019-05-30 22:49:14.106152",50.0,0.0,760.0
"2019-05-30 22:49:16.752819",50.0,60.0,770.0
"2019-05-30 22:49:19.408101",50.0,0.0,720.0
"2019-05-30 22:49:22.047678",50.0,30.0,700.0
"2019-05-30 22:49:24.693964",50.0,0.0,650.0
"2019-05-30 22:49:27.341393",50.0,0.0,600.0
"2019-05-30 22:49:29.990081",50.0,30.0,580.0
"2019-05-30 22:49:32.635510",50.0,0.0,530.0
"2019-05-30 22:49:35.262890",50.0,0.0,480.0
"2019-05-30 22:49:37.889583",50.0,0.0,430.0
"2019-05-30 22:49:40.527417",50.0,60.0,440.0
"2019-05-30 22:49:43.172866",50.0,10.0,400.0
"2019-05-30 22:49:45.807381",50.0,30.0,380.0
"2019-05-30 22:49:48.456117",50.0,15.0,345.0
"2019-05-30 22:49:51.103527",50.0,10.0,305.0
"2019-05-30 22:49:53.755493",50.0,0.0,255.0
"2019-05-30 22:49:56.401828",50.0,0.0,205.0
"2019-05-30 22:49:59.050099",50.0,240.0,395.0
"2019-05-30 22:50:01.690572",50.0,0.0,345.0
"2019-05-30 22:50:04.338893",50.0,40.0,335.0
"2019-05-30 22:50:06.994298",50.0,1440.0,1725.0
"2019-05-30 22:50:10.226541",50.0,0.0,1675.0
"2019-05-30 22:50:12.869485",50.0,0.0,1625.0
"2019-05-30 22:50:15.507035",50.0,0.0,1575.0
"2019-05-30 22:50:18.161786",50.0,25.0,1550.0
"2019-05-30 22:50:20.807473",50.0,0.0,1500.0
"2019-05-30 22:50:23.454381",50.0,0.0,1450.0
"2019-05-30 22:50:26.099704",50.0,0.0,1400.0
"2019-05-30 22:50:28.746540",50.0,0.0,1350.0
"2019-05-30 22:50:31.386653",50.0,40.0,1340.0
"2019-05-30 22:50:34.035946",50.0,0.0,1290.0
"2019-05-30 22:50:36.676263",50.0,10.0,1250.0
"2019-05-30 22:50:39.316565",50.0,120.0,1320.0
"2019-05-30 22:50:41.960573",50.0,5.0,1275.0
